Jogador,Time,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
John Kennedy,Fluminense,9,BRA,FW,22-050,63,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,10,10,"100,0",1,10,0,3,2,2024-07-07
Kauã Elias,Fluminense,19,BRA,FW,18-101,27,0,0,0,0,0,0,1,0,10,1,0,0,0.0,0.0,0.0,0,0,4,5,"80,0",0,6,1,3,0,2024-07-07
Keno,Fluminense,11,BRA,LW,34-301,69,0,0,0,0,1,0,0,0,31,1,0,1,0.0,0.0,0.0,0,0,16,20,"80,0",2,24,1,2,0,2024-07-07
Jan Lucumí González,Fluminense,17,COL,LW,20-147,21,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,3,0,6,7,"85,7",0,5,1,2,1,2024-07-07
Marquinhos,Fluminense,77,BRA,RW,21-091,90,0,0,0,0,4,1,0,0,65,1,1,2,0.1,0.1,0.0,4,0,37,49,"75,5",4,39,4,4,0,2024-07-07
Ganso,Fluminense,10,BRA,AM,34-269,77,0,0,0,0,2,1,0,0,53,3,0,0,0.1,0.1,0.1,2,0,40,46,"87,0",6,28,0,0,0,2024-07-07
Renato Augusto,Fluminense,20,BRA,AM,36-150,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,7,"71,4",1,3,0,0,0,2024-07-07
Alexsander,Fluminense,5,BRA,DM,20-273,90,0,0,0,0,2,1,0,0,58,1,0,0,0.1,0.1,0.0,3,0,45,49,"91,8",3,33,2,2,1,2024-07-07
Martinelli,Fluminense,8,BRA,DM,23-058,69,0,0,0,0,0,0,0,0,63,1,1,0,0.0,0.0,0.0,3,0,55,59,"93,2",3,42,0,2,2,2024-07-07
Felipe Vieira,Fluminense,13,,DM,,21,0,0,0,0,1,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,5,5,"100,0",0,4,2,0,0,2024-07-07
Guga,Fluminense,23,BRA,LB,25-313,63,0,0,0,0,1,0,0,0,53,0,0,1,0.0,0.0,0.0,0,0,40,47,"85,1",5,28,2,1,1,2024-07-07
Esquerdinha,Fluminense,53,BRA,LB,18-130,27,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,10,13,"76,9",2,8,0,0,0,2024-07-07
Thiago dos Santos,Fluminense,29,BRA,CB,34-306,90,0,0,0,0,0,0,0,0,69,1,2,2,0.0,0.0,0.0,1,0,43,57,"75,4",1,35,0,1,1,2024-07-07
Antonio Carlos,Fluminense,25,BRA,CB,31-122,90,0,0,0,0,0,0,0,0,70,0,3,0,0.0,0.0,0.0,0,0,36,51,"70,6",1,36,0,1,0,2024-07-07
Samuel Xavier,Fluminense,2,BRA,RB,34-031,90,0,0,0,0,0,0,0,0,63,0,0,0,0.0,0.0,0.0,3,0,47,57,"82,5",2,32,1,1,1,2024-07-07
Fábio,Fluminense,1,BRA,GK,43-281,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,14,20,"70,0",0,8,0,0,0,2024-07-07
Gilberto,Juventude,9,BRA,FW,35-032,75,1,0,0,0,7,2,0,0,28,0,0,0,0.7,0.7,0.0,1,0,12,18,"66,7",2,12,2,0,0,2024-07-07
Gabriel Taliari,Juventude,19,BRA,FW,27-085,15,0,0,0,0,1,1,0,0,9,2,0,0,0.0,0.0,0.0,1,0,1,4,"25,0",1,5,1,1,0,2024-07-07
Erick,Juventude,7,BRA,LW,27-186,90,1,0,0,0,4,2,0,0,34,1,0,1,0.7,0.7,0.2,1,0,17,23,"73,9",1,23,2,2,2,2024-07-07
Lucas Barbosa,Juventude,21,BRA,RW,23-136,66,0,0,0,0,0,0,1,0,40,2,1,2,0.0,0.0,0.2,1,0,27,33,"81,8",2,25,2,0,0,2024-07-07
Ewerton,Juventude,14,BRA,RW,23-240,24,0,0,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,13,15,"86,7",1,10,0,0,0,2024-07-07
Jean Carlos Vicente,Juventude,20,BRA,AM,32-143,75,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.0,0.0,3,1,20,29,"69,0",4,19,2,0,0,2024-07-07
Luis Mandaca,Juventude,44,BRA,AM,22-279,15,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,2,2,"100,0",0,3,0,0,0,2024-07-07
Caíque de Jesus Gonçalves,Juventude,95,BRA,DM,28-271,90,0,0,0,0,0,0,0,0,53,0,2,1,0.0,0.0,0.0,0,0,45,47,"95,7",2,32,0,0,0,2024-07-07
Jadson,Juventude,16,BRA,DM,30-312,90,0,1,0,0,0,0,0,0,66,3,0,3,0.0,0.0,0.4,8,1,50,56,"89,3",8,33,0,2,0,2024-07-07
Alan Ruschel,Juventude,28,BRA,LB,34-319,45,0,0,0,0,0,0,0,0,28,1,2,2,0.0,0.0,0.0,2,1,19,22,"86,4",3,17,1,0,0,2024-07-07
Gabriel Inocêncio,Juventude,12,BRA,LB,29-322,45,0,0,0,0,0,0,0,0,18,1,1,0,0.0,0.0,0.0,0,0,8,15,"53,3",0,13,1,1,0,2024-07-07
Lucas Freitas,Juventude,43,BRA,CB,23-169,90,0,0,0,0,0,0,0,0,56,0,1,0,0.0,0.0,0.0,1,0,47,49,"95,9",4,38,2,0,0,2024-07-07
Danilo Boza,Juventude,4,BRA,CB,26-062,66,0,0,0,0,0,0,0,0,63,0,2,1,0.0,0.0,0.0,0,0,51,53,"96,2",1,47,0,1,0,2024-07-07
Rodrigo Sam,Juventude,34,BRA,CB,28-349,24,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,5,8,"62,5",0,5,0,0,0,2024-07-07
João Lucas,Juventude,2,BRA,RB,26-120,90,1,1,0,0,1,1,0,0,65,3,1,0,0.2,0.2,0.5,5,2,38,50,"76,0",3,28,1,2,0,2024-07-07
Gabriel,Juventude,1,BRA,GK,31-284,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,36,44,"81,8",0,33,0,1,1,2024-07-07
Franco Cristaldo,Grêmio,10,ARG,"FW,AM",27-327,90,0,0,0,0,4,1,0,0,56,2,0,0,0.3,0.3,0.2,6,0,33,47,"70,2",4,29,0,0,0,2024-07-07
Edenílson,Grêmio,15,BRA,"FW,AM",34-202,45,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,6,"83,3",1,2,0,0,0,2024-07-07
Everton,Grêmio,13,BRA,"AM,FW",27-112,45,0,0,0,0,1,1,0,0,10,0,0,1,0.0,0.0,0.1,1,0,6,8,"75,0",2,5,1,0,0,2024-07-07
Gustavo Nunes,Grêmio,39,BRA,"LW,LM",18-230,73,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,1,0,22,28,"78,6",4,19,3,2,2,2024-07-07
Alysson Edward,Grêmio,47,BRA,RW,18-063,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,6,"83,3",0,8,0,1,0,2024-07-07
Dodi,Grêmio,17,BRA,"DM,CM",28-081,90,0,0,0,0,2,0,0,0,41,5,1,0,0.1,0.1,0.0,2,0,25,30,"83,3",4,24,1,3,3,2024-07-07
Mathías Villasanti,Grêmio,20,PAR,"CB,CM,DM",27-165,90,0,0,0,0,0,0,0,0,81,2,0,0,0.0,0.0,0.0,2,0,69,74,"93,2",8,55,0,1,0,2024-07-07
Cristian Pavón,Grêmio,21,ARG,"RM,RW",28-168,60,0,0,0,0,2,0,1,0,41,0,0,1,0.1,0.1,0.3,3,0,21,31,"67,7",5,26,1,1,0,2024-07-07
Nathan Fernandes,Grêmio,32,BRA,"LW,RW",19-142,30,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,9,11,"81,8",1,7,0,0,0,2024-07-07
Reinaldo,Grêmio,6,BRA,LB,34-283,90,0,0,0,0,0,0,1,0,76,1,2,1,0.0,0.0,0.0,1,0,51,70,"72,9",2,43,1,3,0,2024-07-07
Gustavo Martins Santos,Grêmio,53,BRA,CB,21-331,90,0,0,0,0,0,0,1,0,61,0,1,0,0.0,0.0,0.0,0,0,50,55,"90,9",2,43,1,0,0,2024-07-07
Pedro Geromel,Grêmio,3,BRA,CB,38-290,45,0,0,0,0,1,1,0,0,28,0,0,2,0.1,0.1,0.0,0,0,22,23,"95,7",0,15,0,0,0,2024-07-07
Du Queiroz,Grêmio,37,BRA,DM,24-170,45,0,0,0,0,1,1,0,0,33,1,0,2,0.1,0.1,0.0,1,0,24,26,"92,3",1,21,0,0,0,2024-07-07
João Pedro,Grêmio,18,BRA,RB,27-235,90,0,0,0,0,2,1,0,0,71,0,1,1,0.0,0.0,0.0,2,0,49,60,"81,7",5,42,0,2,1,2024-07-07
Rafael Cabral,Grêmio,33,BRA,GK,34-048,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,24,34,"70,6",0,21,0,0,0,2024-07-07
Matheus Pereira,Cruzeiro,10,POR,FW,28-063,90,1,0,0,0,2,2,0,0,57,0,0,0,0.2,0.2,0.0,5,1,35,50,"70,0",8,41,4,1,1,2024-07-07
Arthur,Cruzeiro,11,BRA,"LW,RW",26-004,90,0,0,0,0,1,0,0,0,35,1,0,1,0.0,0.0,0.2,3,0,20,25,"80,0",2,26,4,3,1,2024-07-07
Gabriel Veron,Cruzeiro,30,BRA,RW,21-308,67,1,1,0,0,1,1,0,0,23,2,0,1,0.7,0.7,0.1,1,1,9,14,"64,3",1,14,0,3,1,2024-07-07
Robert,Cruzeiro,80,BRA,"RW,LW",19-085,23,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,"100,0",0,4,0,0,0,2024-07-07
Álvaro Barreal,Cruzeiro,21,ARG,LM,23-325,73,1,0,0,0,2,1,0,0,46,3,0,1,0.1,0.1,0.1,4,1,27,34,"79,4",4,26,0,2,1,2024-07-07
Vitor Hugo Amorim,Cruzeiro,22,BRA,LM,20-140,17,0,0,0,0,1,0,0,0,7,0,0,0,0.2,0.2,0.0,0,0,6,6,"100,0",1,7,2,0,0,2024-07-07
Lucas Romero,Cruzeiro,29,ARG,CM,30-080,83,0,1,0,0,0,0,0,0,57,2,1,0,0.0,0.0,0.0,2,2,45,52,"86,5",5,42,0,0,0,2024-07-07
Neris,Cruzeiro,27,BRA,CB,32-020,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,"100,0",0,3,0,0,0,2024-07-07
Lucas Silva,Cruzeiro,16,BRA,RM,31-142,84,0,0,0,0,2,0,1,0,36,0,0,2,0.3,0.3,0.1,2,0,25,28,"89,3",5,29,1,2,1,2024-07-07
Ramiro Benetti,Cruzeiro,17,BRA,"RM,CM",31-046,6,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,"100,0",0,4,0,0,0,2024-07-07
Marlon,Cruzeiro,3,BRA,LB,27-048,90,0,0,0,0,0,0,0,0,65,2,2,1,0.0,0.0,0.0,1,0,34,49,"69,4",2,27,1,2,1,2024-07-07
Lucas Villalba,Cruzeiro,25,ARG,CB,29-323,83,0,0,0,0,0,0,0,0,42,1,0,1,0.0,0.0,0.0,0,0,28,36,"77,8",2,19,0,0,0,2024-07-07
Machado,Cruzeiro,23,BRA,CM,28-169,7,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,3,6,"50,0",0,6,0,1,1,2024-07-07
Zé Ivaldo,Cruzeiro,5,BRA,CB,27-137,90,0,0,0,0,1,0,1,0,50,2,0,2,0.0,0.0,0.0,0,0,22,37,"59,5",2,23,1,1,1,2024-07-07
William,Cruzeiro,12,BRA,RB,29-095,90,0,0,0,0,2,1,0,0,63,3,1,2,0.0,0.0,0.2,6,1,43,51,"84,3",2,35,4,3,2,2024-07-07
Anderson,Cruzeiro,98,BRA,GK,26-124,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,19,21,"90,5",0,5,0,0,0,2024-07-07
Yuri Alberto,Corinthians,9,BRA,FW,23-111,57,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,0,8,11,"72,7",1,7,1,2,0,2024-07-07
Igor Coronado,Corinthians,77,BRA,"RW,DM",31-324,33,0,0,0,0,2,0,0,0,16,0,0,0,0.1,0.1,0.0,3,0,7,13,"53,8",2,13,1,1,1,2024-07-07
Wesley,Corinthians,36,BRA,LW,19-124,90,0,0,0,0,5,1,0,0,49,1,0,1,0.3,0.3,0.1,9,0,24,30,"80,0",1,29,3,8,5,2024-07-07
Ángel Romero,Corinthians,11,PAR,"RW,FW",32-003,77,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,24,32,"75,0",3,23,1,2,0,2024-07-07
Giovane,Corinthians,17,BRA,FW,20-226,13,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,1,0,0,0,2024-07-07
Rodrigo Garro,Corinthians,10,ARG,AM,26-185,90,0,0,0,0,4,1,1,0,70,1,0,2,0.2,0.2,0.6,5,0,38,57,"66,7",12,45,1,1,1,2024-07-07
Breno,Corinthians,27,BRA,DM,19-138,57,0,0,0,0,0,0,0,0,31,1,1,0,0.0,0.0,0.0,1,0,19,25,"76,0",4,19,0,4,3,2024-07-07
Ryan Gustavo,Corinthians,37,BRA,DM,20-358,33,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,14,14,"100,0",0,16,0,1,0,2024-07-07
Raniele,Corinthians,14,BRA,DM,27-189,83,0,0,0,0,0,0,0,0,44,1,1,1,0.0,0.0,0.0,0,0,26,33,"78,8",0,25,0,0,0,2024-07-07
Pedro Henrique,Corinthians,16,BRA,RW,34-021,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,1,0,0,0,2024-07-07
Hugo,Corinthians,46,BRA,LB,26-313,57,0,0,0,0,1,0,0,0,45,0,2,0,0.0,0.0,0.0,0,0,31,37,"83,8",1,28,1,0,0,2024-07-07
Matheus Bidu,Corinthians,21,BRA,LB,25-064,33,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,25,26,"96,2",2,20,0,2,1,2024-07-07
Cacá,Corinthians,25,BRA,CB,25-073,90,0,0,0,0,2,0,0,0,56,3,0,0,0.6,0.6,0.0,2,0,44,47,"93,6",4,39,0,0,0,2024-07-07
Félix Torres Caicedo,Corinthians,3,ECU,CB,27-178,90,0,0,0,0,0,0,0,0,55,1,3,1,0.0,0.0,0.0,0,0,44,48,"91,7",2,36,0,1,1,2024-07-07
Matheuzinho,Corinthians,2,BRA,RB,23-303,90,0,0,0,0,1,0,0,0,70,3,0,3,0.0,0.0,0.2,1,0,49,62,"79,0",4,33,2,0,0,2024-07-07
Matheus Donelli,Corinthians,32,BRA,GK,22-051,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,28,36,"77,8",0,24,0,0,0,2024-07-07
Lucca Drummond,Internacional,48,BRA,FW,20-177,45,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.1,1,0,8,9,"88,9",1,9,2,0,0,2024-07-07
Wanderson,Internacional,11,BRA,"LW,LM",29-274,45,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.6,3,0,13,17,"76,5",1,14,2,2,2,2024-07-07
Hyoran,Internacional,7,BRA,"LW,RW",31-043,65,0,0,0,0,2,1,0,0,36,2,0,2,0.1,0.1,0.1,3,0,21,26,"80,8",2,23,1,1,0,2024-07-07
Lucas Alario,Internacional,31,ARG,"FW,RW",31-273,25,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,0,0,1,0,2024-07-07
Bruno Henrique,Internacional,8,BRA,RW,34-260,45,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,3,0,28,30,"93,3",5,26,1,1,0,2024-07-07
Wesley,Internacional,21,BRA,"FW,LW",25-099,45,0,0,0,0,1,0,1,0,21,0,0,0,0.0,0.0,0.0,0,0,11,16,"68,8",0,14,1,3,1,2024-07-07
Alan Patrick,Internacional,10,BRA,"AM,CM",33-055,90,0,0,0,0,3,2,1,0,57,1,0,2,0.1,0.1,0.1,4,0,37,46,"80,4",7,42,0,6,2,2024-07-07
Romulo,Internacional,40,BRA,"DM,CM",24-128,90,0,0,0,0,1,0,0,0,86,1,2,2,0.0,0.0,0.0,1,0,68,76,"89,5",9,59,1,2,0,2024-07-07
Bruno Gomes,Internacional,15,BRA,DM,23-094,80,0,1,0,0,2,1,0,0,90,2,0,4,0.0,0.0,0.4,3,1,68,80,"85,0",11,66,3,1,1,2024-07-07
Gustavo Prado,Internacional,47,BRA,RW,19-031,10,0,0,0,0,1,1,0,0,16,0,0,0,0.3,0.3,0.0,0,0,6,15,"40,0",1,10,1,1,1,2024-07-07
Renê,Internacional,6,BRA,LB,31-297,44,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.0,0,0,26,34,"76,5",0,21,1,0,0,2024-07-07
Robert Renan,Internacional,4,BRA,"LB,CB",20-270,46,0,0,0,0,1,0,0,0,47,1,1,0,0.4,0.4,0.0,1,0,30,42,"71,4",5,28,1,0,0,2024-07-07
Fernando,Internacional,5,BRA,CB,36-348,90,0,0,0,0,1,0,0,0,95,0,0,0,0.0,0.0,0.0,0,0,85,89,"95,5",10,79,2,0,0,2024-07-07
Igor Gomes,Internacional,3,BRA,CB,23-123,90,0,0,0,0,0,0,0,0,89,0,2,2,0.0,0.0,0.0,0,0,69,83,"83,1",5,72,1,0,0,2024-07-07
Fabricio Bustos,Internacional,16,ARG,"RB,RM",28-070,90,1,0,0,0,2,1,0,0,113,3,0,0,0.3,0.3,0.0,8,1,93,105,"88,6",14,81,2,3,2,2024-07-07
Fabrício,Internacional,12,BRA,GK,38-182,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,18,21,"85,7",0,16,0,0,0,2024-07-07
Pablo Vegetti,Vasco da Gama,99,ARG,FW,35-266,89,0,0,0,0,1,1,0,0,39,2,0,2,0.1,0.1,0.0,1,1,9,22,"40,9",2,12,0,0,0,2024-07-07
Victor Luis,Vasco da Gama,12,BRA,FW,31-014,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-07-07
Rossi,Vasco da Gama,31,BRA,LW,31-076,59,0,0,0,0,0,0,0,0,23,2,1,1,0.0,0.0,0.1,2,0,11,18,"61,1",1,7,0,0,0,2024-07-07
Erick Marcus,Vasco da Gama,16,BRA,LW,20-128,31,0,0,0,0,0,0,0,0,14,1,1,0,0.0,0.0,0.1,2,0,9,10,"90,0",3,8,2,1,0,2024-07-07
Adson,Vasco da Gama,28,BRA,RW,23-275,83,1,0,0,0,3,2,0,0,47,4,1,1,0.4,0.4,0.1,3,1,25,31,"80,6",0,17,2,4,3,2024-07-07
Rayan Vitor,Vasco da Gama,77,BRA,RW,17-339,7,0,0,0,0,0,0,0,0,9,0,0,2,0.0,0.0,0.0,0,0,3,6,"50,0",0,4,0,0,0,2024-07-07
João Pedro,Vasco da Gama,98,BRA,AM,19-079,59,0,0,0,0,0,0,0,0,19,0,0,2,0.0,0.0,0.0,0,0,12,14,"85,7",0,3,0,1,0,2024-07-07
Bruno Praxedes,Vasco da Gama,21,BRA,AM,22-150,31,0,0,0,0,2,1,1,0,15,0,0,0,0.1,0.1,0.0,2,0,9,12,"75,0",0,8,1,3,1,2024-07-07
Mateus Cocão,Vasco da Gama,85,BRA,DM,22-111,89,0,0,0,0,1,1,0,0,49,5,3,4,0.0,0.0,0.0,0,0,26,31,"83,9",1,14,2,2,1,2024-07-07
Zé Gabriel,Vasco da Gama,23,BRA,DM,25-168,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-07-07
Juan Sforza,Vasco da Gama,20,ARG,DM,22-144,90,0,0,0,0,0,0,0,0,53,3,2,0,0.0,0.0,0.0,0,0,37,46,"80,4",4,26,0,0,0,2024-07-07
Leandrinho,Vasco da Gama,66,BRA,LB,19-112,90,0,0,0,0,0,0,0,0,51,1,0,2,0.0,0.0,0.0,1,0,28,39,"71,8",3,12,1,3,2,2024-07-07
Léo Pelé,Vasco da Gama,3,BRA,CB,28-123,90,0,0,0,0,0,0,0,0,40,0,1,1,0.0,0.0,0.0,0,0,27,30,"90,0",2,21,0,0,0,2024-07-07
Robert Rojas,Vasco da Gama,32,PAR,CB,28-068,45,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,13,17,"76,5",0,12,0,0,0,2024-07-07
Lyncon,Vasco da Gama,33,BRA,CB,19-061,45,1,0,0,0,1,1,0,0,21,1,0,0,0.2,0.2,0.0,0,0,5,14,"35,7",0,2,0,0,0,2024-07-07
Paulo Henrique,Vasco da Gama,96,BRA,RB,27-348,90,0,0,0,0,0,0,1,0,60,6,1,2,0.0,0.0,0.0,2,0,29,39,"74,4",1,17,4,5,4,2024-07-07
Léo Jardim,Vasco da Gama,1,BRA,GK,29-109,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,25,35,"71,4",0,21,0,0,0,2024-07-07
Emiliano Rodríguez,Atlético Goianiense,9,URU,FW,20-357,45,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,4,12,"33,3",1,11,2,1,0,2024-07-07
Derek,Atlético Goianiense,20,BRA,FW,26-218,28,0,0,0,0,1,0,0,1,14,1,0,3,0.1,0.1,0.0,4,0,3,3,"100,0",0,8,1,3,1,2024-07-07
Luiz Fernando,Atlético Goianiense,11,BRA,LW,27-265,90,1,0,0,0,2,1,1,0,33,1,0,0,0.1,0.1,0.1,3,0,17,20,"85,0",4,25,2,5,1,2024-07-07
Shaylon,Atlético Goianiense,10,BRA,RW,27-071,82,0,0,0,0,2,0,0,0,46,0,1,1,0.2,0.2,0.1,2,0,21,39,"53,8",4,24,1,0,0,2024-07-07
Yony González,Atlético Goianiense,19,COL,RW,29-362,8,0,0,0,0,1,0,0,0,13,0,0,2,0.0,0.0,0.0,0,0,6,10,"60,0",1,5,0,0,0,2024-07-07
Gabriel Baralhas,Atlético Goianiense,8,BRA,LM,25-271,82,0,0,0,0,2,1,0,0,39,3,3,2,0.0,0.0,0.0,2,0,15,23,"65,2",1,15,1,2,1,2024-07-07
Alejo Cruz,Atlético Goianiense,18,URU,LM,23-310,8,0,0,0,0,0,0,0,0,12,0,3,0,0.0,0.0,0.0,1,0,3,7,"42,9",1,4,0,0,0,2024-07-07
Lucas Kal,Atlético Goianiense,5,BRA,CM,28-113,90,0,0,0,0,1,0,0,0,41,0,0,0,0.1,0.1,0.0,0,0,21,35,"60,0",6,18,0,0,0,2024-07-07
Rhaldney,Atlético Goianiense,7,BRA,RM,25-230,81,0,0,0,0,2,1,0,0,31,1,0,1,0.1,0.1,0.0,1,0,19,24,"79,2",3,13,0,2,1,2024-07-07
Budiga Roni,Atlético Goianiense,16,BRA,RM,25-083,9,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,3,5,"60,0",0,2,0,0,0,2024-07-07
Guilherme Romão,Atlético Goianiense,6,BRA,LB,26-274,90,0,0,0,0,0,0,0,0,56,1,2,2,0.0,0.0,0.0,3,0,30,41,"73,2",5,24,3,5,2,2024-07-07
Alix Vinicius,Atlético Goianiense,4,BRA,CB,24-244,90,0,0,0,0,0,0,0,0,33,0,0,3,0.0,0.0,0.0,1,0,18,23,"78,3",3,9,0,0,0,2024-07-07
Adriano Martins,Atlético Goianiense,3,BRA,CB,27-097,90,0,0,0,0,0,0,0,0,47,1,4,4,0.0,0.0,0.0,0,0,26,31,"83,9",4,13,0,0,0,2024-07-07
Maguinho,Atlético Goianiense,2,BRA,RB,31-183,81,0,0,0,0,1,0,0,0,48,1,2,0,0.0,0.0,0.1,2,0,25,37,"67,6",1,16,2,2,0,2024-07-07
Bruno Tubarão,Atlético Goianiense,13,BRA,RB,29-124,9,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,8,13,"61,5",1,3,0,0,0,2024-07-07
Ronaldo,Atlético Goianiense,1,BRA,GK,27-320,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,14,20,"70,0",0,6,0,0,0,2024-07-07
Pablo,Athletico Paranaense,92,BRA,FW,32-014,75,0,1,0,0,1,1,0,0,29,1,0,2,0.0,0.0,0.1,3,1,13,22,"59,1",1,13,2,0,0,2024-07-07
Lucas Di Yorio,Athletico Paranaense,7,ARG,FW,27-228,15,1,0,0,0,1,1,0,0,16,1,0,0,0.1,0.1,0.0,0,0,4,11,"36,4",1,9,1,0,0,2024-07-07
Julimar,Athletico Paranaense,20,BRA,LW,23-164,90,1,0,0,0,7,1,0,0,40,1,1,2,0.4,0.4,0.0,2,0,15,23,"65,2",1,22,5,2,2,2024-07-07
Emersonn,Athletico Paranaense,90,BRA,RW,19-357,64,0,0,0,0,3,1,0,0,28,3,1,0,0.2,0.2,0.1,3,0,5,13,"38,5",2,9,2,1,0,2024-07-07
Christian,Athletico Paranaense,88,BRA,RW,23-201,26,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,7,"71,4",0,2,0,0,0,2024-07-07
Bruno Zapelli,Athletico Paranaense,10,ARG,AM,22-051,74,0,0,0,0,1,0,0,0,29,1,0,0,0.1,0.1,0.1,3,0,14,22,"63,6",1,13,1,2,2,2024-07-07
Fernandinho,Athletico Paranaense,5,BRA,AM,39-064,16,0,1,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.2,2,1,10,12,"83,3",3,6,1,0,0,2024-07-07
Gabriel,Athletico Paranaense,3,BRA,DM,31-363,90,0,0,0,0,0,0,0,0,71,1,1,2,0.0,0.0,0.0,3,0,59,64,"92,2",9,49,3,0,0,2024-07-07
Erick,Athletico Paranaense,26,BRA,DM,26-236,90,0,0,0,0,2,1,0,0,61,3,1,0,0.1,0.1,0.1,4,0,43,55,"78,2",2,45,3,2,1,2024-07-07
Fernando,Athletico Paranaense,6,BRA,LB,24-297,75,0,0,0,0,0,0,1,0,49,1,1,2,0.0,0.0,0.1,1,0,27,41,"65,9",1,23,1,4,2,2024-07-07
Lucas Esquivel,Athletico Paranaense,37,ARG,LB,22-267,15,0,0,0,0,1,1,1,0,21,1,0,0,0.1,0.1,0.0,0,0,12,15,"80,0",1,11,1,0,0,2024-07-07
Mateo Gamarra,Athletico Paranaense,15,PAR,CB,23-261,90,0,0,0,0,1,0,1,0,66,6,3,1,0.0,0.0,0.0,1,0,39,52,"75,0",3,36,0,0,0,2024-07-07
Kaique Rocha,Athletico Paranaense,4,BRA,CB,23-130,90,0,0,0,0,0,0,0,0,53,1,2,1,0.0,0.0,0.0,3,1,35,42,"83,3",1,34,0,1,1,2024-07-07
Mádson,Athletico Paranaense,22,BRA,RB,32-176,88,0,0,0,0,0,0,0,0,52,2,3,2,0.0,0.0,0.0,1,0,24,38,"63,2",2,16,1,2,0,2024-07-07
Leonardo Godoy,Athletico Paranaense,29,ARG,RB,29-070,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,"33,3",0,1,0,0,0,2024-07-07
